npsn,nama,jenjang,status,kabupaten,kecamatan,alamat_jalan,dusun,kode_pos,telepon,email,website,akreditasi,jml_siswa,jml_siswa_l,jml_siswa_p,jml_rombel
20532503,SMP MUHAMMADIYAH 15,SMP,SWASTA,Kota Surabaya,Kec. Kenjeran,Jl. Platuk No. 104 Surabaya,SIDOTOPO WETAN,60128,0313723606,smpm15_sby@yahoo.co.id,http://smpmuh15sby.sch.id/,A,713,365,348,24
20538322,SMA NEGERI 1 LOCERET NGANJUK,SMA,NEGERI,Kab. Nganjuk,Kec. Loceret,JL. DR. SUTOMO LOCERET,NGEPEH,64471,324776,sma1loceret@gmail.com,http://sman1-loceret.sch.id,A,712,291,421,22
20571319,SMAS TAHFID DARUL ULUM,SMA,SWASTA,Kab. Pamekasan,Kec. Palengaan,JL. Ponpes Banyuanyar Potoan Daya Palengaan Pamekasan,DSN BANYUANYAR,69362,08170220005,smatahfidzduba@gmail.com,http://www.smatduba.sch.id,B,712,711,1,21
20562265,SMP NEGERI 44 SURABAYA,SMP,NEGERI,Kota Surabaya,Kec. Simokerto,Jl. Sidodadi Surabaya,Simolawang,60144,0313720732,smpn44surabaya@yahoo.com,http://smpn44surabaya.sch.id,A,712,356,356,24
20523895,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 9 JEMBER,SMP,NEGERI,Kab. Jember,Kec. Sumbersari,Jl. Kutai No. 169 Jember,Tegal Bai,68122,0331339231,smpn09jbr@gmail.com,http://www.smpn9jember.my.id,A,711,396,315,24
20523846,SMAN MUMBULSARI,SMA,NEGERI,Kab. Jember,Kec. Mumbulsari,JL. DR. SOEBANDI 62 ,Karang Sirih,68174,03315447552,smanmumbulsari2@gmail.com,http://smanmumbulsari.sch.id,A,711,393,318,21
20525646,SMP NEGERI 2 GAMBIRAN,SMP,NEGERI,Kab. Banyuwangi,Kec. Gambiran,Jl. Diponegoro Jajag,JATISARI,68486,03333911486,smpn2gambiran@gmail.com,http://www.smpn2gambiran.sch.id,A,710,374,336,21
20523962,SMP PLUS DARUS SHOLAH,SMP,SWASTA,Kab. Jember,Kec. Kaliwates,Jl. Moh. Yamin  No. 25 Jember,Krajan Barat,68132,081237640601,smp.plus.darsol@gmail.com,http://www.darussholah.net,A,710,332,378,22
20523874,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 1 RAMBIPUJI,SMP,NEGERI,Kab. Jember,Kec. Rambipuji,Jln. dr. Sutomo No. 1,GUDANG REJO,68152,0331711339,smpn1rambipuji.spatra@gmail.com,http://,A,710,350,360,21
20540107,SMKS TRISAKTI TULANGAN,SMK,SWASTA,Kab. Sidoarjo,Kec. Tulangan,JL. RAYA KEPADANGAN 187,-,61273,0318851047,smktrisaktitulangan@yahoo.co.id,http://smktrisakti-tulangan.sch.id,A,710,704,6,23
20508482,SMAN 1 SINE,SMA,NEGERI,Kab. Ngawi,Kec. Sine,JL. RAYA SINE,SINE,63264,0351611011,smasine@ymail.com,http://sman1sine.sch.id,A,708,305,403,21
20500472,SMA NAHDLATUL ULAMA 1,SMA,SWASTA,Kab. Gresik,Kec. Gresik,JL. RADEN SANTRI V/22 GRESIK,-,61114,3970735,info@smanu1-gresik.sch.id,http://smanu1-gresik.sch.id,A,707,257,450,21
20511850,UPTD SMPN 1 Tarokan,SMP,NEGERI,Kab. Kediri,Kec. Tarokan,Jatikapur,Jati,64152,,trksmpn1@gmail.com,http://www.smpn1tarokankdr.sch.id,A,707,411,296,24
20531205,UPTD SMP NEGERI 4 BANGKALAN,SMP,NEGERI,Kab. Bangkalan,Kec. Bangkalan,Jl. Kapten Syafiri No. 68,Pejagan,69112,085233315344,spababangkalan@gmail.com,http://smpn4bkln.sch.id,A,706,409,297,23
20525719,SMP NEGERI 1 SONGGON,SMP,NEGERI,Kab. Banyuwangi,Kec. Songgon,Jalan Raya Songgon Rt. 2 Rw. 2,Bulurejo,68463,03336371460,smpnsonggon915@gmail.com,http://www.smpn1songgon.sch.id,A,706,384,322,21
20541359,SMP NEGERI 1 KEDUNGADEM,SMP,NEGERI,Kab. Bojonegoro,Kec. Kedungadem,Jalan Raya No. 216 Kedungadem,Duwel,62195,081330082918,smpn_1kedungadem@yahoo.co.id,http://www.smpn1kedungadem.sch.id,A,706,362,344,24
20517466,SMP NEGERI 1 PAKISAJI,SMP,NEGERI,Kab. Malang,Kec. Pakisaji,JL. CERME NO. 172 RT. 2 RW. 1 ,CERME,65162,0341804441,smpn1pakisaji@yahoo.com,http://smpn1pakisaji.sch.id,A,706,382,324,23
20503411,SMA NEGERI BARENG,SMA,NEGERI,Kab. Jombang,Kec. Bareng,SOEKARNO-HATTA,MOJOTENGAH,61474,0321711380,sman_bareng@yahoo.co.id,http://www.smanbareng.sch.id,A,705,228,477,21
20533769,SMP NEGERI 7 MALANG,SMP,NEGERI,Kota Malang,Kec. Kedungkandang,Jl. Lembayung,Bumiayu,65135,03412315026,smpnmlg7@gmail.com,http://https://www.smpn7malang.sch.id,A,705,355,350,23
70052118,SMA TARUNA NUSANTARA TERINTEGRASI KAMPUS MALANG,SMA,SWASTA,Kab. Malang,Kec. Pagak,JL. LAPANGAN TEMBAK,Krajan,65168,081216804984,admin@smatnkampusmalang.sch.id,http://malang.tarunanusantara.sch.id,A,704,501,203,19
20521787,UPTD SPF SMP Negeri 1 Bondowoso,SMP,NEGERI,Kab. Bondowoso,Kec. Bondowoso,Jl. Letnan Karsono No. 3,,68212,421244,smpn1bws@yahoo.co.id,,A,703,321,382,22
20500494,UPT SMP NEGERI 15 GRESIK,SMP,NEGERI,Kab. Gresik,Kec. Duduk Sampeyan,Jl. Raya Sumengko 09 Duduksampeyan,"Sumengko, Duduksampeyan , Gresik.",61162,0313903295,smpn1duduksampeyan@yahoo.co.id,http://https://uptsmpn15gresik.sch.id/,A,702,389,313,21
20506352,SMP NEGERI 1 MANTUP,SMP,NEGERI,Kab. Lamongan,Kec. Mantup,Jl. Raya Balong Panggang No.03,Mantup Tengah,62283,03224670298,smpnegerisatumantup@gmail.com,http://smpn1mantup.sch.id,A,702,358,344,21
69772576,SMKN 1 AMPELGADING,SMK,NEGERI,Kab. Malang,Kec. Ampelgading,JL. KLAMPIS IRENG RT.2 RW.1,Tirtomarto,65183,0341851307,smkn1ampelgadingjatim@gmail.com,http://www.smkn1ampelgading.sch.id/,B,702,348,354,23
20502707,SMKS NASIONAL DAWARBLANDONG,SMK,SWASTA,Kab. Mojokerto,Kec. Dawar Blandong,Jl. Pulorejo Dawarblandong No. 2,SIDOBECIK,61354,0317921016,smk_nasional_dawarblandong@yahoo.com,http://www.smknada.sch.id,B,702,431,271,24
69947129,SMP NEGERI 57 SURABAYA,SMP,NEGERI,Kota Surabaya,Kec. Wonocolo,Jl.Siwalankerto Permai,SIWALANKERTO,60236,03199842588,smpn57sby@gmail.com,http://smpn57surabaya.sch.id/,A,702,359,343,24
20521725,SMKS MANBAUL ULUM WONOSARI,SMK,SWASTA,Kab. Bondowoso,Kec. Wonosari,JL. RAYA SITUBONDO - WONOSARI,Gardu Salak,68282,085235450009,smk.manbaululum0320@gmail.com,http://smksmanbaululumbws.sch.id,B,701,320,381,26
20517794,SMAS DIPONEGORO TUMPANG,SMA,SWASTA,Kab. Malang,Kec. Tumpang,JL. TUNGGUL AMETUNG 18,JAGO,65156,0341787130,smasdiponegorotumpang@gmail.com,http://www.smadita.sch.id,A,701,242,459,20
20537501,SMKN KARTOHARJO,SMK,NEGERI,Kab. Magetan,Kec. Kartoharjo,JL. DS. KARTOHARJO,KARTOHARJO,63394,0351864788,smknkartoharjomagetan@gmail.com,http://smknegerikartoharjo.blogspot.com,A,700,510,190,25
20541263,SMKN NGRAHO,SMK,NEGERI,Kab. Bojonegoro,Kec. Ngraho,JL. RAYA 613 NGRAHO,Ngori,62165,0353591002,smkngraho@gmail.com,http://smknngraho-bjn.sch.id,B,699,448,251,24
20500485,UPT SMP NEGERI 6 GRESIK,SMP,NEGERI,Kab. Gresik,Kec. Sidayu,Jalan Kanjeng Sepuh ,MRIYUNAN,61153,0313949021,smpsatusidayu@yahoo.com,http://uptsmpn6gresik.sch.id,A,698,334,364,23
20506355,SMP NEGERI 1 PACIRAN,SMP,NEGERI,Kab. Lamongan,Kec. Paciran,Jl. Raya 240 Paciran,Paciran,62264,0322661164,snespac@yahoo.com,http://https://smpn1paciran.sch.id/,A,698,354,344,23
20536270,SMP NEGERI 5 PROBOLINGGO,SMP,NEGERI,Kota Probolinggo,Kec. Kanigaran,Jl. Cokroaminoto No 26 Probolinggo,Kanigaran,67213,03355892899,smpn5prob@yahoo.co.id,http://www.smpn5-pbl.sch.id,A,698,366,332,20
20529968,SMA NEGERI 1 ARJASA SUMENEP,SMA,NEGERI,Kab. Sumenep,Kec. Arjasa,Jl. Raya Bujutan Arjasa,Lembungan,69491,,smanarjasakangean@gmail.com,http://sman1arjasakangean.sch.id,A,697,280,417,21
20514432,UPT SMP NEGERI 2 TALUN,SMP,NEGERI,Kab. Blitar,Kec. Talun,RT. 5 RW. 5 Desa Kendalrejo Kec. Talun Kab. Blitar,,66183,0342561587,sempata@yahoo.co.id,http://,A,696,373,323,23
20502626,SMPN 2 JETIS,SMP,NEGERI,Kab. Mojokerto,Kec. Jetis,Jalan Raya Canggu,Kedung Sumur,61352,085176716006,smp2jetismojokerto@yahoo.co.id,http://www.smpn2jetis.sch.id,A,696,344,352,22
20546523,SMAS NURUL JADID,SMA,SWASTA,Kab. Probolinggo,Kec. Paiton,JL. KARANGANYAR,Tanjung Lor,67291,774583,smasnuruljadid@gmail.com,http://www.smanj.sch.id,A,696,245,451,21
20523966,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 1 GUMUKMAS,SMP,NEGERI,Kab. Jember,Kec. Gumuk Mas,Jl. Mayangan No. 02 Gumukmas,kebonan,68165,321626,smpn1gumukmas@gmail.com,http://,A,695,358,337,24
20517509,SMP NEGERI 2 BANTUR,SMP,NEGERI,Kab. Malang,Kec. Bantur,JL. WONOKERTO NO. 297,Wonokerto,65179,0341879510,smpnbanturdua@gmail.com,http://www.smpn2bantur.sch.id,A,695,363,332,22
69904827,SMK KUSUMA NEGARA,SMK,SWASTA,Kab. Nganjuk,Kec. Kertosono,"JL. PANGLIMA SUDIRMAN NO. 1 KLINTER, KERTOSONO",Klinter,64314,03585501000,smkmarakertosono@gmail.com,http://www.smkkusumanegarakertosono.sch.id,B,695,504,191,25
20531193,UPTD SMP NEGERI 1 LABANG,SMP,NEGERI,Kab. Bangkalan,Kec. Labang,Jl. Samudera No. 5,Pangpong,69163,0313011766,smpnlabang@yahoo.co.id,http://www.smpn1labang@sch.id,A,694,373,321,23
69944963,SMP AMANATULLOH,SMP,SWASTA,Kab. Banyuwangi,Kec. Gambiran,DESA WRINGIN AGUNG,Sumberjaya,68486,085229197765,smp.amanatulloh@gmail.com,http://smpamanatulloh.sch.id,C,694,360,334,24
20525600,SMA NEGERI 2 TARUNA BHAYANGKARA JAWA TIMUR,SMA,NEGERI,Kab. Banyuwangi,Kec. Genteng,JL.PANDAN KEMBIRITAN,Pandan,68465,845821,sman2tarunabhayangkara@gmail.com,https://smadatara.sch.id/,A,694,419,275,21
20523829,SMAN PLUS SUKOWONO,SMA,NEGERI,Kab. Jember,Kec. Sukowono,JL. Sumberkalong,Sukowono,68194,0331567100,sukowonosmanplus@gmail.com,http://www.smanplussukowono.sch.id,A,694,373,321,21
20506390,SMP NEGERI 1 TIKUNG,SMP,NEGERI,Kab. Lamongan,Kec. Tikung,Jl. Raya Tikung - Kembangbahu No. 120 Desa Bakalanpule,TIKUNG,62281,0322323465,smpn1tikung@yahoo.com,http://smpn1tikung.sch.id,A,694,383,311,21
20531243,UPTD SMP NEGERI 1 AROSBAYA,SMP,NEGERI,Kab. Bangkalan,Kec. Arosbaya,Jln. Raya Arosbaya No.1,Tengket,69151,088749123456,smpnarosbaya@yahoo.co.id,http://smpn1arosbaya.sch.id,A,693,415,278,23
20500515,UPT SMP NEGERI 24 GRESIK,SMP,NEGERI,Kab. Gresik,Kec. Cerme,Jl. Raya Dungus Cerme Gresik,Dungus Lor,61171,0317993938,smpn24gresik24@gmail.com,http://www.uptsmpn24gresik.sch.id,A,693,324,369,21
20539726,SMA PGRI 2 JOMBANG,SMA,SWASTA,Kab. Jombang,Kec. Jombang,JL. KH. Ahmad Dahlan No. 23,-,61419,862162,smapgri2jombang@gmail.com,http://smapgri2jombang.sch.id,A,692,334,358,20
20532108,SMAS WACHID HASYIM 1 SURABAYA,SMA,SWASTA,Kota Surabaya,Kec. Kenjeran,JL. SIDOTOPO  WETAN BARU NO.37,-,60128,0313764756,sma_waha1@yahoo.com,http://sma-waha1.sch.id,A,692,278,414,20
20525653,SMP NEGERI 2 KALIPURO,SMP,NEGERI,Kab. Banyuwangi,Kec. Kalipuro,Jl. Johar No. 30,Lingkungan Brak,68451,0333425504,smpn2kalipuro@gmail.com,www.smpn2kalipuro.sch.id,A,691,396,295,21
20500509,UPT SMP NEGERI 26 GRESIK,SMP,NEGERI,Kab. Gresik,Kec. Wringin Anom,Bureng Kidul Rt.17 Rw.06,Bureng Kidul,61176,03199896158,smpnduawringinanom@gmail.com,http://www.smpn26gresik.sch.id,A,690,356,334,21
20505125,UPT SMP NEGERI 1 MERAKURAK,SMP,NEGERI,Kab. Tuban,Kec. Merakurak,Jln. Raya Tuwiri Kulon No. 23 Kec. Merakurak Kab. Tuban,KRAJAN,62355,0356711016,smpn1merakurak@gmail.com,https://spensamer.sch.id,A,688,403,285,21
20515492,SMPN 2 CAMPURDARAT,SMP,NEGERI,Kab. Tulungagung,Kec. Campur Darat,Jl.PRENGGO 34 CAMPURDARAT,NGINGAS,66272,0355531132,smp2cadar@gmail.com,http://,A,688,399,289,22
20533731,SMP LABORATORIUM UM,SMP,SWASTA,Kota Malang,Kec. Lowokwaru,Jl. Simpang Bogor T - 7 Malang,Sumbersari,65145,0341588550,smp.laboratorium.um@gmail.com,http://smplab-um.sch.id/,A,687,348,339,22
20574581,SMA NEGERI MODEL TERPADU BOJONEGORO,SMA,NEGERI,Kab. Bojonegoro,Kec. Kapas,JL. RAYA SUKOWATI NO. 00,Sukowati,62181,03533410031,smanmt.bojonegoro00@gmail.com,http://smanmt.sch.id,A,686,251,435,19
20511934,UPTD SMPN 2 Purwoasri,SMP,NEGERI,Kab. Kediri,Kec. Purwoasri,Jln. Balai Desa No. 07 Klampitan,Dsn. Klampitan,64154,03543881514,smpn2purwoasri1992@gmail.com,http://www.smpn2purwoasri.sch.id,A,686,375,311,21
20519288,SMAS MA ARIF PANDAAN,SMA,SWASTA,Kab. Pasuruan,Kec. Pandaan,JL. RAYA A. YANI NO. 92 PANDAAN,JOGONALAN,67156,0343632409,smamaarifnupdn@gmail.com,http://smarifda.sch.id,A,686,224,462,21
20525858,SMAN 1 MUNCAR,SMA,NEGERI,Kab. Banyuwangi,Kec. Muncar,JL.TAPANREJO,DUSUN KEDUNGDANDANG,68472,592548,smanmuncar@yahoo.co.id,http://sman1muncar.sch.id,A,685,255,430,21
20541366,SMP NEGERI 1 TAMBAKREJO,SMP,NEGERI,Kab. Bojonegoro,Kec. Tambakrejo,Bakalan,Bakalan,62166,,smpn1tambakrejo@gmail.com,http://smpn1tambakrejo.sch.id,A,684,362,322,23
20517520,SMP NEGERI 5 KEPANJEN,SMP,NEGERI,Kab. Malang,Kec. Kepanjen,Jalan Krajan Raya 144,,65163,0341396569,smpn.5.kepanjen@gmail.com,http://www.smpn-5-kepanjen.blogspot.com,A,683,343,340,22
20574768,SMKS KESEHATAN BAKTI INDONESIA MEDIKA PONOROGO,SMK,SWASTA,Kab. Ponorogo,Kec. Ponorogo,JL. KYAI MOJO NO. 9 KAUMAN KOTA PONOROGO,Kauman,63414,0352486186,smkbimpo@yahoo.com,http://www.smkkesehatanbimpo.sch.id,A,683,18,665,26
20501761,SMP YPM 2 SUKODONO,SMP,SWASTA,Kab. Sidoarjo,Kec. Sukodono,Jln Raya Panjunan,BABATAN,61258,7883032,smpypm2skd@yahoo.co.id,http://,A,683,344,339,22
20532670,SMP AL HIKMAH SURABAYA,SMP,SWASTA,Kota Surabaya,Kec. Jambangan,Jl. Kebonsari Elveka V,,60233,0318288228,smpalhikmahsby@gmail.com,http://www.alhikmahsby.sch.id,A,683,361,322,22
20538307,SMP NEGERI 1 SAWAHAN,SMP,NEGERI,Kab. Nganjuk,Kec. Sawahan,Jl. Sedudo,Bulak,64475,0358325030,smpnegeri1sawahan@gmail.com,http://https://smpn1sawahan.sch.id/,A,682,362,320,23
20505121,UPT SMP NEGERI 1 PARENGAN,SMP,NEGERI,Kab. Tuban,Kec. Parengan,Jl. Raya Ponco - Soko No. 2,WONOREJO,62366,08113108630,tassmpn1parengan@gmail.com,http://www.smpn1parengantuban.sch.id,A,682,362,320,22
20517762,SMKS MUHAMMADIYAH 5 KEPANJEN,SMK,SWASTA,Kab. Malang,Kec. Kepanjen,JL. BROMO Gg. MASJID RT.11 RW. 05 SUKUN UTARA,-,65163,03413901299,smkm5kpj.malang@yahoo.com,http://smkmuhammadiyah5kepanjen.sch.id,B,681,153,528,23
20546865,SMP NEGERI 1 DRINGU,SMP,NEGERI,Kab. Probolinggo,Kec. Dringu,Jl. Yos Sudarso no. 129,pabean,67271,0335420306,smpn1dringu@gmail.com,http://www.smpnegeri1dringu.sch.id,A,681,329,352,21
20535446,UPT SMP NEGERI 2,SMP,NEGERI,Kota Pasuruan,Kec. Panggungrejo,Jl. Soekarno Hatta 84,kebobsari,67114,0343421487,smpnegeri2pasuruan@gmail.com,http://https://www.smpn2pasuruan@sch.co.id,A,681,346,335,21
20511866,UPTD SMPN 1 Banyakan,SMP,NEGERI,Kab. Kediri,Kec. Banyakan,Jl. Bendungan No. 3,Sambirejo,64157,0354771035,smpnegeri1banyakan@gmail.com,http://www.smpn1banyakan.sch.id,A,680,386,294,21
20523884,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 11 JEMBER,SMP,NEGERI,Kab. Jember,Kec. Sumbersari,Jl. Letjen Suprapto 110,,68122,0331336992,infosmpn11jember@gmail.com,-,A,679,351,328,21
20506391,SMP NEGERI 1 TURI,SMP,NEGERI,Kab. Lamongan,Kec. Turi,Jl. Raya Turi No. 164 Turi,KEPATIHAN,62252,0322322091,smpn1turi@gmail.com,http://smpnegeri1turi-lamongan.sch.id,A,679,370,309,22
20507759,SMP NEGERI 1 DAGANGAN,SMP,NEGERI,Kab. Madiun,Kec. Dagangan,Ds. Banjarsari Kulon Kec. Dagangan,Krajan,63172,0351367819,smpn1dagangan@yahoo.com,http://www.smpn1dagangan.sch.id,A,679,343,336,22
20584033,SMK MUHAMMADIYAH,SMK,SWASTA,Kab. Lumajang,Kec. Lumajang,JL. LETKOL SLAMET WARDOYO 103 LABRUK LOR,-,67316,0334890222,smkm.lmj@gmail.com,http://www.smkmulu.sch.id,A,678,184,494,25
20506378,SMP NEGERI 2 SUKODADI,SMP,NEGERI,Kab. Lamongan,Kec. Sukodadi,Jl. Ds. Sukolilo,DUKOH,62253,0322390135,smpn2sukodadi@yahoo.co.id,http://smpn2sukodadi.sch.id,A,677,368,309,21
20510754,SMP NEGERI 1 PULUNG,SMP,NEGERI,Kab. Ponorogo,Kec. Pulung,Dsn. Sekandang,Sekandang,63481,0352572077,smpn_1pulung@yahoo.com,http://smp1pulung.blogspot.com,A,677,338,339,20
20535081,UPT Satuan Pendidikan SMPN 5 ,SMP,NEGERI,Kota Blitar,Kec. Sukorejo,Jl. Widuri No. 123,,66124,0342801521,smp5kotablitar@gmail.com,http://smpn5blitar.sch.id/,A,677,349,328,22
20525656,SMP NEGERI 3 MUNCAR,SMP,NEGERI,Kab. Banyuwangi,Kec. Muncar,Jln. Kamboja No.2 ,KUMENDUNG,68472,,smpnegeri3muncar@gmail.com,http://smpn3muncar.sch.id,A,676,327,349,21
20542466,SMP NEGERI 5 TRENGGALEK,SMP,NEGERI,Kab. Trenggalek,Kec. Trenggalek,Jl. R.A. Kartini No.98 Trenggalek,Sidomulyo,66315,0355791388,snema.tgalek@gmail.com,http://smpn5tgalek.sch.id,A,676,362,314,21
20541229,SMAN 1 DANDER,SMA,NEGERI,Kab. Bojonegoro,Kec. Dander,JL. RAYA DANDER KM. 2 DANDER,Growok,62171,891636,sman1_dander@yahoo.co.id,http://sman1dander.info/,A,675,284,391,19
20523870,UNIT PELAKSANA TEKNIS DAERAH (UPTD) SATUAN PENDIDIKAN SMPN 1 MUMBULSARI,SMP,NEGERI,Kab. Jember,Kec. Mumbulsari,Jl. Pahlawan No 1 Mumbulsari,GAMBIRAN,68174,0331793230,smpn1mumbulsari@gmail.com,http://,A,675,390,285,22
20510139,SMAS MUHAMMADIYAH 1 PONOROGO,SMA,SWASTA,Kab. Ponorogo,Kec. Ponorogo,JL. BATORO KATONG 6B,SULTAN AGUNG,63411,0352481521,smamuh1png@gmail.com,http://www.smamuhipo.sch.id,A,675,307,368,20
20510118,SMP AL MUQODDASAH,SMP,SWASTA,Kab. Ponorogo,Kec. Mlarak,Nglumpang Mlarak Ponorogo,Nglumpang 1,63472,082221053682,smpmuqoddasah@yahoo.com,http://,B,675,325,350,23
69965325,SMP NEGERI 61 SURABAYA,SMP,NEGERI,Kota Surabaya,Kec. Benowo,Jl.Tengger Raya,KANDANGAN,60199,03199162001,smpnegeri61surabaya@gmail.com,http://www.smpn61sby.sch.id,A,675,339,336,20
20500469,SMKS NU GRESIK,SMK,SWASTA,Kab. Gresik,Kec. Gresik,JL. KH. ABDUL KARIM 60,Tratee,61111,0313984736,gresiksmknu@yahoo.co.id,http://www.smknugresik.sch.id,A,674,172,502,22
20519176,SMPN 1 REMBANG,SMP,NEGERI,Kab. Pasuruan,Kec. Rembang,Jalan Raya Rembang,Rembang,67152,0343742575,smpn.satu.rembang@gmail.com,http://smpn1rembang.sch.id,A,674,396,278,21
20574844,SMKN 2 SAMPANG,SMK,NEGERI,Kab. Sampang,Kec. Sampang,JL. SYAMSUL ARIFIN 9A ,-,69215,0323324777,smkn2spg.jatim@gmail.com,http://www.smkn2sampang.sch.id,A,674,529,145,24
20511840,UPTD SMPN 2 Papar,SMP,NEGERI,Kab. Kediri,Kec. Papar,Jl. Raya Minggiran,MORANGAN,64153,0354529431,smpn2paparkdr@gmail.com,www.smpn2paparkabkediri.sch.id,A,672,383,289,23
20511856,UPTD SMPN 2 Plosoklaten,SMP,NEGERI,Kab. Kediri,Kec. Plosoklaten,Ds. Wonorejo Trisulo,Wonorejo Trisulo,64175,082257567021,uptdsmpn2plosoklaten@gmail.com,http://smpn2plosoklaten.blogspot.com,A,672,334,338,18
20532677,SMKS KATOLIK ST LOUIS,SMK,SWASTA,Kota Surabaya,Kec. Sawahan,JL. TIDAR NO. 117 SURABAYA,-,60252,0315311277,smkstlouissby@gmail.com,http://www.smkstlouis.sch.id,A,672,505,167,24
20519171,SMPN 1 WONOREJO,SMP,NEGERI,Kab. Pasuruan,Kec. Wonorejo,Sambisirah No.12,Sambisirah Timur,67173,03434505959,smpnwonorejokabpasuruan@gmail.com,http://www.smpn1wonorejo.com,A,671,394,277,20
20534165,SMPN 7,SMP,NEGERI,Kota Madiun,Kec. Manguharjo,Jl. Merak No. 7,Nambangan Kidul,63128,0351463336,smpn7kotamadiun@gmail.com,http://smpn7madiun.sch.id,A,671,345,326,23
20500497,UPT SMP NEGERI 10 GRESIK,SMP,NEGERI,Kab. Gresik,Kec. Bungah,Jl.Raya Bungah No.1,,61152,0313949572,smpn1bungah@yahoo.com,http://,A,670,311,359,21
20500422,SMKS SEMEN GRESIK,SMK,SWASTA,Kab. Gresik,Kec. Gresik,JL. ARIEF RACHMAN HAKIM 90,Sidomoro,61122,0313984836,smksemengresik@gmail.com,http://www.smksemengresik.sch.id,A,670,558,112,32
20503508,SMP NEGERI 1 KABUH,SMP,NEGERI,Kab. Jombang,Kec. Kabuh,Jl. Raya Jombang-babat No. 146,Kabuh,61455,085105288216,smpn1kabuhjombang@gmail.com,http://,A,669,344,325,21
20503507,SMP NEGERI 1 KESAMBEN,SMP,NEGERI,Kab. Jombang,Kec. Kesamben,Jl. Taman Siswa 3,Gudang,61484,4890784,smpn1kesamben@yahoo.co.id,http://smpn1kesamben.sch.id,A,669,339,330,21
20521432,SMP NEGERI 4 LUMAJANG,SMP,NEGERI,Kab. Lumajang,Kec. Lumajang,Jl. Kolonel Suwignyo No. 45 Lumajang,Tompokersan,67311,0334881087,smpn_4lmj@yahoo.co.id,http://www.smpn4lumajang.sch.id,A,669,355,314,22
20502643,SMPN 1 DAWARBLANDONG,SMP,NEGERI,Kab. Mojokerto,Kec. Dawar Blandong,Jl. Bung Tomo,Sidobecik,61354,081216104157,smpn1dawarblandong@ymail.com,http://www.smpn1dawarblandong.com,A,669,316,353,21
20532566,SMP NEGERI 8 SURABAYA,SMP,NEGERI,Kota Surabaya,Kec. Pabean Cantian,Jl. Bunguran No. 15 - 17,,60161,0313523531,smp8sby@gmail.com,http://smp8sby.sch.id,A,669,335,334,23
20525604,SMK 17 AGUSTUS 1945 GENTENG,SMK,SWASTA,Kab. Banyuwangi,Kec. Genteng,JL. JEMBER,KRAJAN I,68465,0333846426,smk170845@gmail.com,http://www.smk17genteng.sch.id,A,668,369,299,26
20539851,SMAN SENDURO,SMA,NEGERI,Kab. Lumajang,Kec. Senduro,JL. RAYA SENDURO,TEMPURAN,67361,0334611187,sma_negeri_senduro@yahoo.co.id,http://smansenduro-lmj.sch.id/,A,668,311,357,20
20510709,SMP NEGERI 2 BALONG,SMP,NEGERI,Kab. Ponorogo,Kec. Balong,Jl. Raya Ngumpul - Karangpatihan,Jugo,63461,0352371446,smpn2balong@yahoo.co.id,https://smpnegeri2balongpo.sch.id,A,668,363,305,21
20520048,SMP NEGERI 1 PAJARAKAN,SMP,NEGERI,Kab. Probolinggo,Kec. Pajarakan,Jl. Condong Pajarakan,KRAJAN,67281,0335842212,smpnegeri1pajarakan@gmail.com,http://www.smpn1pajarakan.sch.id,A,668,384,284,21
20514418,UPT SMP NEGERI 1 SELOPURO,SMP,NEGERI,Kab. Blitar,Kec. Selopuro,Ds. Jatitengah ,JATIMULYO,66185,0342691756,smpselopuro1@gmail.com,http://,A,667,381,286,22
20503468,SMP NEGERI 2 MOJOAGUNG,SMP,NEGERI,Kab. Jombang,Kec. Mojoagung,Jl. Janti No. 20 Mojoagung,Kauman,61482,0321495516,smpn2mojoagung@yahoo.com,smpn2mojoagung.sch.id,A,667,330,337,21
20509369,SMP NEGERI 1 PONCOL,SMP,NEGERI,Kab. Magetan,Kec. Poncol,Jln. Parang - Poncol,Alastuwo,63362,0351888038,smpnegeri1poncol@yahoo.co.id,http://,A,667,342,325,22
20505081,UPT SMP NEGERI 1 TAMBAKBOYO,SMP,NEGERI,Kab. Tuban,Kec. Tambakboyo,Jln. Raya Sobontoro No. 176,sobontoro,62353,0356411403,smpn1tambakboyo@yahoo.co.id,http://smpntambakboyo.blogspot.com,A,666,351,315,21
70038216,SMP Al Izzah Leadership School,SMP,SWASTA,Kota Batu,Kec. Batu,Jl Indragiri Gg. Pangkur,,,,,http://,A,666,666,0,22
20525641,SMP NEGERI 3 BANYUWANGI,SMP,NEGERI,Kab. Banyuwangi,Kec. Banyuwangi,Jl. Batur No. 300,Pengantigan,68414,0333422467,smpnbanyuwangi3@gmail.com,http://https://smpn3banyuwangi.sch.id/,A,665,335,330,21
20521443,SMP NEGERI 05 LUMAJANG,SMP,NEGERI,Kab. Lumajang,Kec. Lumajang,Jl Sastrodikoro 128,,67312,891462,smpnegeri5lumajang@gmail.com,http://smpn5lumajang.sch.id,A,665,354,311,21
